AccountLength,Location,AddtoWishlist,DesktopSessions,AppSessions,DesktopTransactions,TotalProductDetailViews,SessionDuration,PromotionClicks,AvgOrderValue,SaleProductViews,DiscountRatePerVisitedProducts,ProductDetailViewPerAppSession,AppTransactions,AddToCartPerSession,CustomerServiceCalls,Churn
92,415,0,197,34,21,113,242,116,192,76,9,11,5,3,2,0
177,415,0,176,30,14,120,169,90,199,110,9,15,4,4,1,0
118,510,0,205,35,16,115,185,137,176,115,8,7,6,2,0,0
111,408,13,193,33,9,104,112,98,227,94,10,12,4,3,1,0
82,510,34,233,40,13,121,153,115,287,77,13,5,3,1,3,0
74,415,0,103,17,13,89,149,100,188,114,8,11,5,3,0,0
121,415,31,263,45,24,70,279,118,127,143,6,10,4,3,5,0
131,408,0,197,33,17,79,201,114,151,111,7,12,5,3,1,0
125,408,0,169,29,13,90,156,138,211,106,9,12,6,3,2,0
19,415,0,202,34,11,123,129,110,221,98,10,13,4,3,1,0
138,415,0,251,43,8,119,91,96,142,87,6,14,3,4,3,0
119,415,0,230,39,19,117,225,101,199,111,9,8,6,2,3,0
137,510,0,110,19,20,120,231,86,256,103,12,12,6,3,1,0
182,415,0,280,48,17,118,203,113,174,101,8,11,4,3,2,1
135,415,0,173,29,19,107,222,84,64,94,3,14,6,4,1,0
134,415,38,214,36,18,93,212,57,165,79,7,10,8,3,1,0
45,415,0,96,16,21,103,247,134,230,92,10,10,4,3,1,0
129,408,0,101,17,21,145,249,116,158,107,7,7,6,2,1,0
142,415,0,233,40,15,74,182,142,203,86,9,10,6,3,4,0
130,415,45,175,30,18,120,218,95,220,67,10,12,2,3,1,0
163,408,23,224,38,20,126,234,89,294,104,13,9,4,2,1,0
105,415,0,211,36,15,99,177,66,222,96,10,15,7,4,4,0
119,415,0,109,19,13,96,153,80,240,102,11,10,5,3,2,0
78,408,0,220,37,15,95,180,121,188,109,8,12,5,3,0,0
92,415,0,181,31,14,98,165,98,171,110,8,11,4,3,2,0
146,415,11,181,31,15,82,174,90,232,89,10,10,4,3,2,0
125,408,32,97,16,12,109,146,109,174,82,8,9,2,3,1,0
88,415,0,184,31,14,93,171,80,194,88,9,8,5,2,3,0
83,408,38,108,18,12,90,140,94,254,79,11,11,2,3,0,0
3,510,0,161,27,21,96,245,82,181,103,8,8,6,2,1,0
152,510,41,147,25,24,128,286,96,214,80,10,4,2,1,1,1
48,510,0,149,25,14,146,162,109,198,109,9,8,2,2,3,0
189,415,0,228,39,14,124,170,112,201,91,9,6,4,2,3,0
95,415,23,160,27,17,87,202,101,191,122,9,7,3,2,0,0
129,415,0,138,23,19,120,226,110,145,95,7,10,6,3,1,1
66,408,40,142,24,23,87,268,89,241,68,11,9,7,2,0,0
80,510,22,196,33,13,115,150,109,176,75,8,9,1,3,0,0
1,408,0,175,30,13,74,152,79,231,109,10,5,3,1,1,0
84,408,0,147,25,15,133,172,73,235,69,11,10,3,3,1,0
96,415,0,174,30,24,111,287,105,205,91,9,9,7,2,1,0
123,415,34,305,52,13,80,157,109,280,81,13,13,7,4,1,0
116,510,29,162,28,24,91,279,79,193,131,9,12,2,3,3,1
105,415,0,150,26,25,106,294,123,251,65,11,10,7,3,3,0
80,415,0,198,34,18,114,207,119,164,109,7,11,4,3,1,0
157,408,0,240,41,13,67,153,98,249,72,11,10,6,3,2,0
67,510,30,186,32,24,117,287,76,164,113,7,13,3,3,2,0
141,415,39,117,20,24,127,277,88,290,125,13,12,2,3,0,0
79,415,17,237,40,22,95,264,56,260,107,12,12,4,3,1,0
76,408,0,173,29,11,93,131,80,171,104,8,5,3,1,0,0
111,510,0,152,26,12,114,137,102,186,97,8,10,3,3,0,0
94,415,0,181,31,16,135,182,108,181,103,8,7,2,2,0,0
143,408,0,168,29,18,72,211,99,154,109,7,11,6,3,4,1
109,510,0,175,30,21,125,251,87,289,74,13,10,9,3,1,0
138,415,0,88,15,23,112,267,107,215,104,10,10,10,3,2,0
73,415,0,203,35,12,45,142,87,201,71,9,9,6,2,0,0
21,415,0,93,16,14,95,162,70,285,78,13,11,3,3,5,1
148,415,21,263,45,13,135,150,96,141,109,6,8,4,2,1,0
103,408,0,161,27,13,91,156,82,254,103,11,9,3,2,1,0
143,408,22,142,24,14,116,167,99,178,130,8,8,3,2,1,0
79,408,32,51,9,17,62,201,87,147,121,7,4,4,1,2,0
89,415,0,135,23,13,59,156,152,198,112,9,10,5,3,1,0
120,415,0,252,43,19,110,226,103,156,83,7,14,3,4,1,0
121,415,41,216,37,21,95,242,92,147,108,7,10,3,3,1,0
101,415,0,125,21,22,66,257,85,193,115,9,13,4,4,0,0
115,408,0,179,30,23,114,271,96,246,94,11,16,5,4,2,0
168,415,0,183,31,15,131,179,73,293,100,13,10,5,3,2,0
90,415,0,168,28,12,96,139,104,138,87,6,13,1,4,1,0
70,510,0,147,25,17,105,200,135,235,65,11,13,9,3,3,0
138,415,0,230,39,18,107,212,120,175,119,8,13,4,4,1,0
43,408,0,136,23,14,125,163,88,230,106,10,13,3,3,0,0
117,510,20,206,35,12,98,136,107,159,147,7,9,3,2,2,0
108,408,0,74,13,12,105,143,114,170,98,8,11,3,3,2,0
118,408,0,189,32,20,119,234,112,271,104,12,10,1,3,2,0
169,408,0,147,25,14,115,162,123,142,103,6,7,6,2,3,0
62,408,42,137,23,16,95,184,94,231,70,10,10,3,3,0,0
86,510,0,71,12,18,125,211,113,175,107,8,0,0,0,2,0
44,408,0,205,35,17,117,205,94,165,84,7,11,5,3,0,0
111,510,0,123,21,18,88,214,84,185,88,8,12,2,3,5,1
127,510,19,130,22,14,115,161,101,265,63,12,12,3,3,2,0
151,415,0,199,34,18,70,210,106,282,126,13,12,4,3,0,0
53,415,0,145,25,20,116,234,82,209,95,9,8,5,2,2,0
15,415,0,135,23,13,101,153,79,225,83,10,8,5,2,2,0
123,408,28,125,21,21,105,250,78,216,128,10,8,8,2,1,0
137,415,0,216,37,12,76,145,118,187,129,8,12,4,3,1,0
106,415,0,119,20,19,142,228,139,198,61,9,8,9,2,2,0
88,510,0,144,25,13,116,156,74,215,90,10,8,10,2,3,0
106,415,0,235,40,19,121,221,87,236,91,11,12,4,3,1,0
95,510,0,174,30,24,57,281,118,197,94,9,10,2,3,0,0
57,510,0,115,20,10,65,122,96,245,75,11,6,1,2,0,1
184,408,0,152,26,15,93,179,77,229,111,10,13,8,4,2,0
109,510,0,153,26,20,102,234,77,329,74,15,10,9,3,3,0
127,415,0,219,37,13,93,150,130,205,131,9,9,5,2,2,0
82,510,0,265,45,15,122,179,102,175,90,8,11,9,3,2,0
180,415,0,143,24,15,134,181,113,184,87,8,10,4,3,1,0
174,415,0,190,32,21,98,253,70,221,97,10,7,9,2,2,0
92,415,0,185,31,22,60,262,73,240,120,11,12,6,3,2,1
81,408,0,115,20,19,99,225,117,153,98,7,18,2,5,1,0
125,408,0,113,19,14,108,169,107,157,61,7,9,5,2,2,1
119,408,0,294,50,20,100,233,53,195,64,9,9,1,2,0,1
122,415,0,216,37,14,86,168,59,207,67,9,6,8,2,3,0
34,408,0,129,22,18,80,209,93,202,103,9,14,7,4,1,0
138,415,28,211,36,27,117,313,98,178,118,8,11,2,3,3,1
90,415,24,71,12,15,82,182,103,187,111,8,13,1,3,1,0
73,408,0,95,16,22,121,253,83,175,86,8,14,2,4,2,0
19,510,0,259,44,23,116,270,109,175,130,8,10,3,3,1,1
120,408,28,216,37,24,123,285,76,192,78,9,7,3,2,1,0
160,415,0,98,17,23,113,268,69,255,62,11,13,4,4,3,0
141,510,0,147,25,14,121,170,125,239,112,11,8,5,2,0,0
90,408,0,158,27,20,72,234,93,210,86,9,12,5,3,2,0
72,415,0,140,24,19,117,224,96,241,93,11,13,4,3,2,0
117,408,21,153,26,22,112,263,110,135,85,6,12,7,3,1,0
79,408,0,104,18,27,134,319,111,240,124,11,8,4,2,2,0
87,408,0,186,32,16,119,192,83,200,96,9,7,4,2,1,0
102,415,0,130,22,30,56,354,118,146,93,7,11,3,3,1,0
49,408,0,237,40,19,91,221,146,147,114,7,9,2,2,1,0
67,408,0,260,44,18,107,208,104,208,115,9,10,2,3,6,0
107,415,0,167,28,14,100,164,79,186,100,8,7,5,2,2,0
190,408,0,182,31,18,101,212,95,233,123,10,9,4,3,2,0
118,510,0,113,19,13,80,150,87,204,115,9,11,4,3,2,0
120,415,0,186,32,20,133,235,149,256,78,12,17,6,5,0,0
94,408,0,136,23,14,114,165,118,138,71,6,10,5,3,0,0
115,510,29,223,38,16,81,190,109,201,87,9,12,2,3,1,0
61,415,0,197,34,22,67,265,106,211,116,9,9,6,2,1,0
143,510,33,141,24,16,130,186,114,210,111,9,8,6,2,1,0
110,510,0,208,35,8,69,95,94,179,129,8,8,11,2,1,0
104,415,0,119,20,15,92,178,109,256,98,12,12,4,3,1,0
16,510,0,153,26,20,65,230,90,148,94,7,11,8,3,1,0
183,510,0,108,18,16,87,184,116,177,109,8,14,2,4,0,0
147,408,0,169,29,16,92,188,107,217,95,10,14,8,4,2,0
58,415,0,247,42,26,116,304,103,105,94,5,9,2,3,2,1
102,510,0,224,38,21,81,243,90,148,66,7,12,8,3,3,0
123,415,0,167,28,19,98,222,77,244,114,11,13,4,3,3,0
64,415,43,118,20,12,100,144,108,158,91,7,9,6,2,1,0
103,510,0,191,32,19,62,227,53,230,96,10,8,3,2,2,0
152,415,0,318,54,13,60,153,100,123,63,6,10,7,3,1,1
124,415,0,312,53,15,112,180,109,169,94,8,13,4,3,1,1
97,415,0,146,25,17,121,203,141,152,120,7,13,2,4,1,0
131,415,0,132,22,15,95,179,109,251,129,11,16,3,4,1,1
57,415,33,193,33,20,105,232,79,226,90,10,11,11,3,2,0
157,510,0,185,31,18,92,213,85,196,85,9,9,5,2,2,0
194,510,0,193,33,14,106,169,150,225,122,10,12,4,3,0,0
66,415,0,146,25,17,107,197,99,230,106,10,8,2,2,1,0
155,510,0,71,12,26,90,304,119,183,103,8,9,4,2,0,0
123,415,0,123,21,16,104,190,117,170,95,8,13,5,3,4,1
116,510,0,205,35,12,90,141,114,273,96,12,8,4,2,2,0
63,415,0,129,22,20,78,241,133,238,121,11,13,6,3,1,0
64,510,0,217,37,18,78,211,115,180,116,8,11,5,3,3,0
96,510,0,150,26,19,122,219,116,212,89,10,10,1,3,3,0
53,415,0,164,28,18,106,206,56,195,124,9,11,2,3,1,0
105,510,0,212,36,19,113,227,128,194,114,9,9,7,2,3,0
53,510,37,167,28,17,99,195,99,237,112,11,12,9,3,2,0
101,415,0,154,26,18,130,217,101,185,52,8,14,4,4,1,0
129,510,30,177,30,18,95,212,102,240,108,11,9,7,3,3,0
122,408,0,231,39,23,141,268,136,240,100,11,9,5,2,1,1
163,415,0,203,34,15,100,179,46,204,116,9,13,3,3,5,0
93,408,0,150,25,17,120,201,85,181,107,8,14,9,4,0,0
115,510,0,345,59,17,81,203,106,218,107,10,12,8,3,1,1
25,408,0,265,45,24,80,281,66,166,80,7,8,4,2,1,1
73,408,0,122,21,12,92,138,114,224,128,10,6,5,2,1,0
120,415,0,177,30,23,88,270,99,232,90,10,14,2,4,2,0
196,415,0,133,23,18,80,207,120,222,96,10,10,8,3,1,0
97,510,0,225,38,24,90,280,127,234,103,11,9,4,2,0,1
148,408,0,208,35,15,120,174,99,311,105,14,11,4,3,1,0
85,408,30,173,29,21,107,247,101,159,104,7,12,5,3,1,0
86,510,0,162,28,14,131,167,102,129,118,6,11,2,3,2,1
78,415,13,281,48,15,93,178,101,244,129,11,6,5,2,2,0
106,415,0,208,35,14,89,169,67,102,90,5,16,4,4,3,0
147,415,38,243,41,23,126,274,109,283,91,13,14,8,4,2,0
145,415,0,224,38,27,89,315,121,183,121,8,16,3,4,1,1
91,415,0,189,32,20,100,239,107,90,89,4,10,3,3,3,0
81,408,46,168,29,23,124,271,103,223,98,10,7,2,2,4,0
116,415,24,233,40,13,90,152,94,344,82,15,11,6,3,1,0
69,415,37,155,26,12,98,142,105,144,117,6,6,4,2,1,0
135,510,0,154,26,17,130,204,90,159,59,7,12,3,3,0,0
73,510,0,235,40,17,102,196,110,253,71,11,8,8,2,2,0
48,415,0,240,41,12,88,141,117,129,137,6,7,9,2,1,0
125,415,0,298,51,23,78,271,142,107,84,5,12,2,3,0,1
100,415,0,166,28,20,102,236,97,134,93,6,11,4,3,1,0
165,415,33,112,19,18,140,213,111,268,115,12,16,3,4,0,0
64,415,0,175,30,15,98,180,103,179,89,8,11,2,3,2,0
116,510,27,176,30,18,137,211,60,295,121,13,7,5,2,1,0
147,408,35,158,27,16,109,190,67,227,76,10,11,2,3,3,1
115,415,0,206,35,15,113,176,102,297,119,13,11,7,3,1,0
84,415,35,208,35,17,138,201,116,165,107,7,8,16,2,4,0
86,510,16,145,25,18,105,206,111,255,117,11,12,2,3,4,0
134,415,0,259,44,11,85,130,114,194,106,9,11,7,3,2,0
105,415,0,227,39,15,106,182,77,204,107,9,12,2,3,0,1
88,408,0,153,26,15,119,171,107,257,106,12,12,5,3,2,0
90,408,27,157,27,20,51,237,118,123,111,6,13,6,3,2,0
86,408,0,151,26,25,85,296,88,247,104,11,13,1,3,1,0
37,415,0,221,38,17,126,205,110,118,98,5,7,3,2,4,0
141,415,32,322,55,24,92,283,107,210,111,9,7,3,2,1,1
148,408,0,154,26,22,148,262,87,226,99,10,10,3,3,2,0
163,408,22,215,37,12,91,139,102,146,109,7,12,2,3,2,0
89,415,35,174,30,17,108,197,100,127,74,6,12,3,3,1,0
63,415,0,181,31,20,126,230,98,233,73,10,11,3,3,0,0
102,415,0,123,21,15,106,182,102,245,75,11,13,7,3,2,0
76,510,0,166,28,22,94,257,80,171,114,8,10,4,3,1,0
104,408,0,200,34,10,92,119,87,237,65,11,6,6,2,2,0
109,510,0,155,26,24,82,288,109,208,80,9,6,9,2,3,0
105,510,0,125,21,22,116,262,95,242,104,11,11,9,3,2,0
63,415,33,184,31,27,111,313,89,264,55,12,12,4,3,1,0
105,415,24,275,47,16,99,194,118,300,109,13,11,3,3,3,0
68,415,39,142,24,21,140,242,89,302,72,14,11,5,3,1,0
63,408,21,152,26,13,99,148,89,210,114,9,10,4,3,1,0
74,415,0,125,21,11,114,133,121,160,85,7,11,7,3,3,0
76,415,0,179,30,19,85,223,66,188,113,8,12,2,3,0,0
91,408,0,246,42,15,110,182,98,158,106,7,12,2,3,2,1
101,415,0,233,40,16,114,186,123,153,122,7,12,6,3,5,0
116,408,0,288,49,22,120,256,90,233,99,11,13,4,4,0,1
131,415,23,171,29,20,145,237,93,295,100,13,13,1,3,1,0
84,415,0,216,37,17,114,198,107,218,104,10,10,3,3,1,0
104,415,0,139,24,18,100,215,58,164,98,7,5,4,1,2,0
108,510,0,211,36,20,112,239,73,254,90,11,9,5,2,3,0
111,415,0,182,31,13,117,158,91,266,123,12,10,9,3,0,0
155,408,30,62,10,22,103,255,110,226,96,10,12,5,3,1,0
66,510,0,208,35,17,85,197,112,262,83,12,7,3,2,1,0
64,510,0,219,37,14,73,167,65,161,119,7,10,5,3,1,0
69,415,0,227,39,22,122,259,111,170,87,8,9,1,2,2,0
116,415,0,246,42,20,73,240,87,159,89,7,9,5,2,3,0
101,415,0,257,44,16,84,185,115,109,109,5,14,7,4,0,0
15,415,0,121,21,18,130,216,86,235,33,11,16,5,4,2,0
88,415,0,302,51,22,136,258,72,133,118,6,13,2,4,4,1
197,415,0,234,40,19,96,219,111,183,109,8,10,3,3,0,0
50,415,0,100,17,26,108,309,102,161,62,7,14,6,4,2,1
172,510,0,170,29,16,123,183,94,395,72,18,13,7,3,2,0
188,415,26,199,34,14,115,167,67,199,118,9,14,3,4,1,1
85,408,0,116,20,20,86,230,127,204,109,9,10,3,3,3,0
103,510,0,256,44,12,128,141,92,309,130,14,12,2,3,1,1
136,408,27,188,32,19,84,221,147,146,110,7,10,4,3,3,0
155,408,21,196,33,18,91,214,84,88,111,4,9,4,2,0,0
145,415,0,129,22,16,97,185,101,205,106,9,1,2,0,2,0
116,510,12,221,38,13,108,151,118,179,80,8,9,6,2,2,0
152,408,0,141,24,16,92,187,96,227,89,10,10,5,3,2,0
65,415,0,278,47,13,123,156,112,257,71,12,9,10,2,0,1
180,415,0,225,38,21,105,250,101,216,73,10,7,5,2,3,1
67,415,0,109,19,18,117,217,124,188,141,8,13,6,3,0,0
60,415,0,208,35,11,109,124,112,292,115,13,6,9,2,0,0
138,510,0,206,35,22,96,257,94,209,63,9,12,8,3,0,0
44,415,0,309,52,13,139,151,94,199,66,9,7,3,2,4,1
25,510,0,243,41,18,69,209,117,220,82,10,14,6,4,2,0
145,408,0,230,39,12,82,138,103,251,109,11,3,3,1,1,0
122,510,28,166,28,20,62,234,88,170,84,8,8,3,2,2,0
121,415,0,145,25,17,126,201,82,209,81,9,13,9,4,0,1
55,510,0,106,18,11,77,124,100,96,92,4,13,3,3,0,0
77,415,0,222,38,14,84,166,125,210,72,9,13,4,4,1,0
12,415,0,205,35,18,98,213,90,182,95,8,10,7,3,2,0
64,510,0,214,36,14,93,167,114,122,78,5,14,3,4,3,0
92,415,44,152,26,23,95,275,73,162,121,7,10,1,3,2,0
125,415,29,261,44,14,81,164,112,272,117,12,17,6,5,1,1
160,408,0,166,28,27,117,317,129,160,121,7,10,2,3,1,0
79,415,0,178,30,14,83,167,84,224,142,10,15,8,4,0,0
36,415,0,235,40,17,97,197,104,260,110,12,7,7,2,3,0
102,415,0,187,32,15,92,174,123,251,131,11,10,4,3,2,0
138,408,0,268,46,15,81,174,115,194,96,9,12,4,3,1,0
164,510,0,192,33,21,95,250,94,133,100,6,7,3,2,3,0
125,415,0,241,41,23,82,269,85,187,74,8,10,3,3,0,1
72,408,0,180,31,13,113,150,112,168,79,8,10,7,3,2,0
74,415,0,314,53,19,86,222,99,259,121,12,12,5,3,3,1
134,415,41,162,28,28,82,325,77,160,112,7,12,5,3,0,0
145,415,0,176,30,23,89,274,119,227,69,10,12,4,3,1,0
136,510,0,109,19,18,91,208,111,135,107,6,12,5,3,0,0
209,510,0,255,43,20,124,231,110,218,69,10,9,5,2,3,1
66,415,0,209,35,15,84,173,88,265,107,12,8,3,2,3,0
152,510,20,215,36,8,108,97,82,171,145,8,8,5,2,1,0
162,408,0,49,8,12,121,144,136,203,97,9,12,13,3,1,0
72,510,0,141,24,11,133,135,96,228,97,10,11,3,3,2,0
101,415,0,253,43,20,89,238,114,154,85,7,10,7,3,4,0
125,415,0,206,35,17,128,198,71,136,116,6,13,3,4,0,0
46,408,0,40,7,15,105,172,83,145,89,7,9,2,2,2,0
132,408,0,291,50,20,104,234,132,192,87,9,9,3,2,1,1
193,415,31,71,12,11,58,125,105,156,108,7,12,3,3,0,0
63,510,0,262,45,21,69,245,135,202,94,9,15,4,4,0,1
124,510,0,191,33,22,134,262,113,182,111,8,10,3,3,1,0
144,415,0,133,23,22,101,256,127,229,68,10,12,2,3,0,0
116,408,24,184,31,17,138,204,90,167,89,8,6,3,2,2,0
189,415,30,155,26,17,116,196,50,170,108,8,15,6,4,1,0
97,408,28,283,48,16,93,185,98,313,78,14,6,8,2,1,0
137,510,50,187,32,15,94,178,106,216,100,10,12,4,3,2,0
142,415,38,163,28,12,104,136,114,249,127,11,4,6,1,0,0
84,510,0,203,35,16,125,183,88,214,121,10,14,2,4,1,0
119,415,19,178,30,18,110,213,100,226,123,10,10,6,3,1,0
158,415,0,196,33,8,103,89,95,302,82,14,10,3,3,1,0
50,415,0,295,50,11,127,127,100,167,105,8,10,6,3,1,0
98,408,0,136,23,13,82,156,118,159,83,7,10,5,3,2,0
101,415,24,114,19,14,95,162,86,176,90,8,13,9,4,2,0
182,415,0,279,47,15,124,181,108,218,104,10,10,11,3,2,1
51,408,0,169,29,12,111,140,69,197,87,9,12,3,3,0,0
117,510,0,214,36,12,94,138,149,149,102,7,10,1,3,2,0
92,415,0,256,43,12,125,143,111,181,101,8,12,3,3,0,0
86,408,0,148,25,24,71,285,91,166,155,7,6,3,2,2,0
122,415,0,119,20,19,93,224,103,212,122,10,9,4,2,2,0
156,408,27,192,33,17,137,200,115,244,112,11,15,8,4,1,0
127,510,0,245,42,18,91,217,92,243,128,11,14,6,4,0,1
130,408,0,216,37,31,106,364,86,127,123,6,17,2,5,5,1
158,408,0,172,29,22,114,257,69,235,104,11,0,0,0,2,0
145,510,30,175,30,13,107,153,116,234,85,11,11,3,3,1,0
90,415,26,169,29,16,104,189,104,213,76,10,13,3,4,0,1
127,510,27,3,0,22,113,254,102,243,156,11,9,5,2,3,0
109,415,0,184,31,18,143,212,105,243,116,11,10,2,3,1,0
88,415,0,182,31,13,90,152,87,143,100,6,8,3,2,1,0
101,510,9,160,27,18,116,210,121,139,65,6,11,9,3,0,0
171,510,0,190,32,15,122,174,85,257,84,12,10,1,3,0,0
21,415,0,223,38,18,142,217,114,215,111,10,12,2,3,1,0
145,408,31,216,37,19,94,225,123,235,109,11,11,1,3,2,0
90,415,0,199,34,23,124,267,100,243,80,11,8,7,2,2,0
33,408,0,160,27,17,115,195,118,102,86,5,7,7,2,1,0
61,408,40,105,18,15,78,181,100,174,115,8,10,2,3,2,1
107,415,0,205,35,14,108,162,110,155,102,7,13,1,4,3,0
147,408,0,274,47,20,92,232,82,284,83,13,6,1,2,0,1
117,510,0,159,27,15,84,182,91,177,67,8,8,10,2,2,0
95,415,0,230,39,17,116,202,110,171,105,8,14,6,4,1,0
186,510,0,138,23,16,97,188,118,146,85,7,9,6,2,1,0
128,415,0,179,31,23,94,270,92,191,88,9,8,4,2,0,0
55,408,39,139,24,15,101,178,117,247,104,11,8,1,2,3,0
134,415,0,8,1,15,86,171,100,187,80,8,13,2,3,2,0
96,415,23,183,31,13,88,147,89,350,108,16,11,7,3,1,0
107,415,0,207,35,22,79,262,117,149,69,7,11,3,3,0,0
123,415,0,140,24,13,106,154,101,50,87,2,13,1,3,2,0
35,415,0,179,30,24,59,283,101,285,83,13,6,7,2,2,0
74,408,0,177,30,20,136,240,104,237,133,11,12,3,3,0,0
130,408,0,116,20,14,129,168,104,142,124,6,13,9,3,1,0
137,408,0,237,40,15,103,177,84,263,81,12,14,4,4,0,1
88,415,0,182,31,16,116,187,119,220,96,10,11,7,3,1,0
80,408,0,52,9,14,90,164,98,169,80,8,10,4,3,3,0
116,408,19,156,26,16,104,185,118,193,116,9,8,2,2,3,0
123,510,23,245,42,23,88,265,105,240,108,11,15,3,4,2,0
120,415,0,132,22,14,99,163,109,201,116,9,11,3,3,1,0
146,415,0,111,19,27,126,313,95,216,82,10,11,6,3,1,0
106,510,9,89,15,28,100,325,109,80,86,4,8,4,2,3,0
121,408,44,116,20,13,85,150,120,247,98,11,12,2,3,1,0
137,510,0,156,26,11,81,133,94,253,77,11,9,2,2,1,0
84,408,30,107,18,19,65,226,108,189,61,8,6,3,2,2,0
67,510,31,175,30,17,68,199,73,220,99,10,13,6,4,1,0
161,408,0,155,26,15,84,178,125,173,90,8,6,2,2,4,1
134,510,34,247,42,19,105,226,133,186,76,8,6,5,2,2,1
62,415,32,218,37,20,93,237,132,192,137,9,13,3,4,0,1
120,415,24,228,39,20,81,235,71,166,128,7,9,13,2,1,0
130,408,30,185,31,21,117,250,141,158,103,7,7,7,2,0,0
20,408,0,187,32,22,89,253,51,273,105,12,12,6,3,2,0
68,415,0,159,27,18,119,212,105,198,101,9,10,3,3,1,0
112,415,0,209,35,18,150,213,104,178,98,8,9,4,2,0,0
77,408,0,186,32,18,95,212,98,282,81,13,11,4,3,3,0
109,415,0,223,38,14,74,170,75,264,94,12,9,3,2,2,0
108,415,0,201,34,15,101,171,86,237,113,11,12,3,3,3,0
79,415,17,168,29,21,114,244,93,212,114,10,9,2,2,1,0
119,408,0,239,41,21,88,244,79,231,92,10,11,3,3,3,1
38,510,0,176,30,18,109,212,97,138,109,6,9,3,2,5,1
109,415,29,111,19,22,90,264,98,225,128,10,9,6,2,6,1
78,415,0,88,15,18,74,215,58,201,147,9,11,6,3,1,0
134,415,0,244,42,21,99,247,111,200,133,9,7,2,2,0,0
47,415,27,165,28,11,89,127,118,284,95,13,8,4,2,2,0
59,408,27,127,22,9,110,103,99,164,73,7,9,3,2,0,0
151,415,0,195,33,25,106,293,103,225,82,10,6,3,1,0,0
129,415,0,55,9,22,131,256,105,177,135,8,11,4,3,1,0
107,510,27,283,48,19,104,224,152,241,63,11,14,7,4,2,0
137,408,0,258,44,21,112,247,117,173,100,8,11,3,3,0,1
76,510,0,91,15,18,142,212,75,195,76,9,9,2,3,1,0
24,415,0,236,40,10,132,116,129,185,136,8,16,2,4,0,0
169,408,0,143,24,20,82,231,110,131,67,6,10,4,3,2,0
30,408,0,54,9,15,68,179,96,247,101,11,10,8,3,1,0
70,415,0,215,37,11,87,131,114,217,104,10,9,3,3,3,0
52,510,0,251,43,17,118,197,80,192,53,9,11,2,3,0,1
3,408,0,139,24,21,99,251,108,286,87,13,6,3,2,4,0
38,415,0,117,20,18,114,209,105,203,98,9,14,2,4,2,0
104,415,0,264,45,11,108,132,75,178,91,8,11,8,3,3,0
27,408,0,83,14,17,105,204,99,224,122,10,9,4,2,1,0
166,415,28,176,30,22,126,254,76,129,72,6,11,5,3,1,0
13,408,0,220,37,18,100,211,79,259,112,12,14,8,4,2,0
52,408,0,217,37,13,104,152,83,134,109,6,12,4,3,2,0
114,415,25,129,22,25,77,290,110,177,110,8,12,5,3,1,0
156,408,0,151,26,13,106,153,112,216,86,10,4,3,1,1,0
90,415,42,193,33,22,66,263,85,214,97,10,11,4,3,0,0
62,415,0,190,32,9,122,104,95,181,106,8,11,5,3,2,0
82,415,33,138,23,20,95,236,128,268,70,12,11,6,3,2,0
52,510,0,129,22,12,80,143,101,258,89,12,12,4,3,3,0
146,510,0,116,20,18,77,214,100,218,72,10,11,6,3,1,0
120,415,23,222,38,22,114,255,84,251,117,11,7,5,2,2,0
130,415,0,264,45,16,113,187,103,195,99,9,18,6,5,1,1
90,408,0,61,10,17,91,194,94,143,80,6,11,9,3,1,0
147,408,0,184,31,14,113,165,110,111,87,5,10,4,3,1,0
159,415,0,167,28,12,68,144,74,140,111,6,10,3,3,0,1
74,510,27,154,26,17,122,195,150,277,86,12,13,2,4,4,0
130,408,0,252,43,14,101,170,105,209,64,9,6,5,2,0,0
155,408,0,163,28,25,94,292,108,96,111,4,11,3,3,0,0
87,415,0,198,34,16,80,187,89,134,96,6,17,4,4,2,0
81,415,0,325,55,20,48,236,82,188,78,8,13,5,4,0,1
99,510,0,128,22,18,78,215,120,144,140,6,14,9,4,2,0
131,510,0,188,32,17,110,201,101,203,125,9,10,11,3,2,0
89,510,0,129,22,18,71,214,68,215,100,10,10,4,3,5,1
123,415,0,126,21,11,106,129,96,252,129,11,6,6,2,4,1
130,510,26,257,44,19,108,224,122,204,118,9,13,4,3,1,0
99,415,0,125,21,12,90,146,70,169,95,8,11,6,3,1,0
36,408,0,175,30,18,144,217,69,244,146,11,10,3,3,1,0
87,415,0,124,21,15,91,173,105,256,109,12,8,5,2,3,0
139,415,0,272,46,13,130,156,131,136,108,6,12,9,3,2,0
189,510,0,220,37,12,80,143,117,131,69,6,12,7,3,1,0
96,415,33,183,31,17,115,201,87,177,84,8,10,15,3,3,0
112,408,0,101,17,18,119,214,67,180,112,8,10,5,3,2,0
75,408,0,203,35,19,70,229,97,222,118,10,14,3,4,1,0
178,415,35,175,30,16,88,190,65,139,94,6,11,3,3,2,0
112,415,0,266,45,18,97,215,94,306,100,14,14,2,4,2,1
108,415,41,172,29,12,110,136,78,183,103,8,11,7,3,0,0
100,510,0,79,13,19,98,226,102,150,106,7,14,8,4,0,0
121,510,20,212,36,18,110,215,120,239,107,11,9,2,3,0,0
116,415,0,64,11,17,101,196,95,210,87,9,10,6,3,1,0
161,415,0,173,29,18,100,214,74,142,69,6,12,4,3,1,0
